trip_id,window_index,ground_truth,prediction,correct
trip_000664,102,bus,bike,False
trip_000664,103,bus,walk,False
trip_000664,104,bus,car,False
trip_000664,105,bus,car,False
trip_000664,106,bus,car,False
trip_000664,107,bus,car,False
trip_000664,108,bus,car,False
trip_000664,109,bus,car,False
trip_000664,110,bus,bike,False
trip_000664,111,bus,car,False
trip_000664,112,bus,car,False
trip_000664,113,bus,car,False
trip_000664,114,bus,car,False
trip_000664,115,bus,car,False
trip_000664,116,bus,car,False
trip_000664,117,bus,car,False
trip_000664,118,bus,car,False
trip_000664,119,bus,car,False
trip_000664,120,bus,car,False
trip_000664,121,bus,car,False
trip_000664,122,bus,bike,False
trip_000664,123,bus,car,False
trip_000664,124,bus,car,False
trip_000664,125,bus,car,False
trip_000664,126,walk,walk,True
trip_000664,127,walk,walk,True
trip_000664,128,walk,walk,True
trip_000664,129,walk,walk,True
trip_000664,130,walk,walk,True
trip_000664,131,walk,walk,True
trip_000664,132,walk,walk,True
trip_000664,133,walk,walk,True
trip_000664,134,walk,walk,True
trip_000664,135,walk,walk,True
trip_000665,0,walk,walk,True
trip_000665,1,walk,bike,False
trip_000665,2,walk,walk,True
trip_000665,3,walk,walk,True
trip_000665,4,walk,walk,True
trip_000665,5,walk,bike,False
trip_000665,6,walk,walk,True
trip_000665,7,walk,walk,True
trip_000665,8,walk,walk,True
trip_000665,9,walk,walk,True
trip_000665,10,walk,bike,False
trip_000665,11,walk,walk,True
trip_000665,12,walk,bike,False
trip_000665,13,walk,walk,True
trip_000665,14,walk,walk,True
trip_000665,15,walk,walk,True
trip_000665,16,walk,walk,True
trip_000665,17,bus,car,False
trip_000665,18,bus,car,False
trip_000665,19,bus,car,False
trip_000665,20,walk,car,False
trip_000665,21,walk,walk,True
trip_000665,22,walk,walk,True
trip_000665,23,walk,walk,True
trip_000665,24,walk,walk,True
trip_000665,25,rail,car,False
trip_000665,26,rail,car,False
trip_000665,27,rail,car,False
trip_000665,28,rail,car,False
trip_000665,29,rail,car,False
trip_000665,30,rail,car,False
trip_000665,31,rail,car,False
trip_000665,32,rail,car,False
trip_000665,33,rail,car,False
trip_000665,34,rail,car,False
trip_000665,35,rail,car,False
trip_000665,36,rail,car,False
trip_000665,37,rail,car,False
trip_000665,38,walk,walk,True
trip_000665,39,walk,walk,True
trip_000665,40,walk,walk,True
trip_000665,41,walk,walk,True
trip_000665,42,walk,walk,True
trip_000665,43,walk,walk,True
trip_000665,44,walk,walk,True
trip_000665,45,walk,walk,True
trip_000665,46,walk,walk,True
trip_000665,47,walk,walk,True
trip_000665,48,walk,walk,True
trip_000665,49,walk,walk,True
trip_000665,50,walk,walk,True
trip_000665,51,walk,walk,True
trip_000665,52,walk,walk,True
trip_000665,53,walk,walk,True
trip_000665,54,walk,walk,True
trip_000665,55,walk,walk,True
trip_000665,56,walk,walk,True
trip_000665,57,walk,walk,True
trip_000665,58,walk,walk,True
trip_000665,59,walk,walk,True
trip_000665,60,walk,walk,True
trip_000666,0,walk,walk,True
trip_000666,1,walk,walk,True
trip_000666,2,walk,walk,True
trip_000666,3,walk,walk,True
trip_000666,4,walk,walk,True
trip_000666,5,walk,walk,True
trip_000666,6,walk,walk,True
trip_000666,7,walk,walk,True
trip_000666,8,walk,walk,True
trip_000666,9,walk,walk,True
trip_000666,10,walk,walk,True
trip_000666,11,walk,walk,True
trip_000666,12,walk,walk,True
trip_000666,13,walk,walk,True
trip_000666,14,walk,walk,True
trip_000666,15,walk,walk,True
trip_000666,16,walk,walk,True
trip_000666,17,walk,walk,True
trip_000666,18,walk,walk,True
trip_000666,19,walk,walk,True
trip_000666,20,walk,walk,True
trip_000666,21,bus,car,False
trip_000666,22,bus,car,False
trip_000666,23,bus,car,False
trip_000666,24,bus,car,False
trip_000666,25,bus,car,False
trip_000666,26,bus,car,False
trip_000666,27,walk,walk,True
trip_000666,28,walk,walk,True
trip_000666,29,walk,walk,True
trip_000666,30,walk,walk,True
trip_000666,31,walk,walk,True
trip_000666,32,walk,walk,True
trip_000666,33,walk,walk,True
trip_000666,34,walk,walk,True
trip_000666,35,walk,walk,True
trip_000666,36,walk,walk,True
trip_000666,37,walk,walk,True
trip_000666,38,walk,walk,True
trip_000666,39,walk,walk,True
trip_000666,40,walk,walk,True
trip_000666,41,walk,walk,True
trip_000666,42,walk,walk,True
trip_000666,43,walk,walk,True
trip_000666,44,walk,walk,True
trip_000666,45,walk,walk,True
trip_000667,0,walk,walk,True
trip_000667,1,walk,walk,True
trip_000667,2,walk,walk,True
trip_000667,3,walk,walk,True
trip_000667,4,walk,walk,True
trip_000667,5,walk,walk,True
trip_000667,6,walk,walk,True
trip_000667,7,walk,walk,True
trip_000667,8,walk,walk,True
trip_000667,9,walk,walk,True
trip_000667,10,walk,walk,True
trip_000667,11,walk,walk,True
trip_000667,12,walk,walk,True
trip_000667,13,walk,walk,True
trip_000667,14,walk,walk,True
trip_000667,15,walk,walk,True
trip_000667,16,walk,walk,True
trip_000667,17,walk,walk,True
trip_000667,18,walk,walk,True
trip_000667,19,walk,car,False
trip_000667,20,bus,car,False
trip_000667,21,bus,car,False
trip_000667,22,bus,car,False
trip_000667,23,walk,walk,True
trip_000667,24,walk,walk,True
trip_000667,25,walk,walk,True
trip_000667,26,walk,walk,True
trip_000667,27,rail,car,False
trip_000667,28,rail,car,False
trip_000667,29,rail,car,False
trip_000667,30,rail,car,False
trip_000667,31,rail,car,False
trip_000667,32,rail,car,False
trip_000667,33,rail,car,False
trip_000667,34,rail,car,False
trip_000667,35,rail,car,False
trip_000667,36,rail,car,False
trip_000667,37,rail,car,False
trip_000667,38,rail,car,False
trip_000667,39,rail,car,False
trip_000667,40,walk,walk,True
trip_000667,41,walk,walk,True
trip_000667,42,walk,walk,True
trip_000667,43,walk,walk,True
trip_000667,44,walk,walk,True
trip_000667,45,walk,bike,False
trip_000667,46,walk,walk,True
trip_000667,47,walk,bike,False
trip_000667,48,walk,walk,True
trip_000667,49,walk,walk,True
trip_000667,50,walk,walk,True
trip_000667,51,walk,walk,True
trip_000667,52,walk,walk,True
trip_000667,53,walk,walk,True
trip_000667,54,walk,walk,True
trip_000667,55,walk,walk,True
trip_000667,56,walk,walk,True
trip_000667,57,walk,walk,True
trip_000668,0,walk,walk,True
trip_000668,1,walk,walk,True
trip_000668,2,walk,walk,True
trip_000668,3,walk,walk,True
trip_000668,4,walk,walk,True
trip_000668,5,walk,walk,True
trip_000668,6,walk,walk,True
trip_000668,7,walk,walk,True
trip_000668,8,walk,walk,True
trip_000668,9,rail,car,False
trip_000668,10,rail,car,False
trip_000668,11,rail,car,False
trip_000668,12,rail,car,False
trip_000668,13,rail,car,False
trip_000668,14,rail,car,False
trip_000668,15,rail,car,False
trip_000668,16,rail,car,False
trip_000668,17,walk,walk,True
trip_000668,18,walk,walk,True
trip_000668,19,walk,walk,True
trip_000668,20,walk,walk,True
trip_000668,21,walk,walk,True
trip_000668,22,walk,walk,True
trip_000668,23,walk,walk,True
trip_000668,24,walk,walk,True
trip_000668,25,walk,walk,True
trip_000668,26,walk,walk,True
trip_000668,27,walk,walk,True
trip_000668,28,walk,walk,True
trip_000668,29,walk,walk,True
trip_000668,30,walk,walk,True
trip_000668,31,bus,bike,False
trip_000668,32,bus,car,False
trip_000668,33,bus,car,False
trip_000668,34,bus,car,False
trip_000668,35,bus,car,False
trip_000668,36,bus,car,False
trip_000668,37,bus,car,False
trip_000668,38,bus,car,False
trip_000668,39,bus,car,False
trip_000668,40,bus,car,False
trip_000668,41,bus,car,False
trip_000668,42,bus,car,False
trip_000668,43,bus,bus,True
trip_000668,44,bus,car,False
trip_000668,45,bus,car,False
trip_000668,46,bus,walk,False
trip_000668,47,walk,walk,True
trip_000668,48,walk,walk,True
trip_000668,49,walk,walk,True
trip_000668,50,walk,walk,True
trip_000668,51,walk,walk,True
trip_000668,52,walk,walk,True
trip_000668,53,walk,walk,True
trip_000668,54,walk,walk,True
trip_000668,55,walk,walk,True
trip_000668,56,walk,walk,True
trip_000668,57,walk,walk,True
trip_000669,0,walk,walk,True
trip_000669,1,walk,walk,True
trip_000669,2,walk,walk,True
trip_000669,3,walk,walk,True
trip_000669,4,walk,walk,True
trip_000669,5,walk,walk,True
trip_000669,6,walk,walk,True
trip_000669,7,walk,walk,True
trip_000669,8,walk,walk,True
trip_000669,9,walk,walk,True
trip_000669,10,walk,walk,True
trip_000669,11,walk,walk,True
trip_000669,12,walk,walk,True
trip_000669,13,walk,walk,True
trip_000669,14,walk,walk,True
trip_000669,15,rail,car,False
trip_000669,16,rail,car,False
trip_000669,17,rail,bike,False
trip_000669,18,rail,car,False
trip_000669,19,rail,car,False
trip_000669,20,rail,car,False
trip_000669,21,rail,car,False
trip_000669,22,walk,walk,True
trip_000669,23,walk,walk,True
trip_000669,24,walk,walk,True
trip_000669,25,walk,walk,True
trip_000669,26,walk,walk,True
trip_000669,27,walk,walk,True
trip_000669,28,walk,walk,True
trip_000669,29,walk,walk,True
trip_000669,30,walk,walk,True
trip_000669,31,walk,walk,True
trip_000669,32,walk,walk,True
trip_000669,33,walk,walk,True
trip_000669,34,walk,walk,True
trip_000669,35,walk,walk,True
trip_000669,36,walk,walk,True
trip_000669,37,walk,walk,True
trip_000669,38,walk,walk,True
trip_000670,0,walk,walk,True
trip_000670,1,walk,walk,True
trip_000670,2,walk,walk,True
trip_000670,3,walk,walk,True
trip_000670,4,walk,walk,True
trip_000670,5,walk,walk,True
trip_000670,6,walk,walk,True
trip_000670,7,walk,walk,True
trip_000670,8,walk,walk,True
trip_000670,9,walk,walk,True
trip_000670,10,walk,walk,True
trip_000670,11,walk,walk,True
trip_000670,12,walk,walk,True
trip_000670,13,walk,walk,True
trip_000670,14,walk,walk,True
trip_000670,15,walk,walk,True
trip_000670,16,walk,walk,True
trip_000670,17,walk,walk,True
trip_000670,18,walk,walk,True
trip_000670,19,walk,walk,True
trip_000670,20,bus,car,False
trip_000670,21,bus,car,False
trip_000670,22,bus,walk,False
trip_000670,23,bus,car,False
trip_000670,24,bus,car,False
trip_000670,25,bus,car,False
trip_000670,26,bus,walk,False
trip_000670,27,bus,bike,False
trip_000670,28,walk,walk,True
trip_000670,29,walk,walk,True
trip_000670,30,walk,walk,True
trip_000670,31,walk,walk,True
trip_000670,32,walk,walk,True
trip_000670,33,walk,walk,True
trip_000670,34,walk,walk,True
trip_000670,35,walk,walk,True
trip_000670,36,walk,walk,True
trip_000670,37,walk,walk,True
trip_000670,38,walk,walk,True
trip_000670,39,walk,walk,True
trip_000670,40,walk,walk,True
trip_000670,41,walk,walk,True
trip_000670,42,walk,walk,True
trip_000670,43,walk,walk,True
trip_000670,44,walk,walk,True
trip_000671,0,walk,walk,True
trip_000671,1,walk,walk,True
trip_000671,2,walk,walk,True
trip_000671,3,walk,walk,True
trip_000671,4,walk,walk,True
trip_000671,5,walk,walk,True
trip_000671,6,walk,walk,True
trip_000671,7,walk,walk,True
trip_000671,8,walk,walk,True
trip_000671,9,walk,walk,True
trip_000671,10,walk,walk,True
trip_000671,11,walk,walk,True
trip_000671,12,walk,walk,True
trip_000671,13,walk,walk,True
trip_000671,14,walk,walk,True
trip_000671,15,walk,walk,True
trip_000671,16,walk,walk,True
trip_000671,17,walk,walk,True
trip_000671,18,walk,walk,True
trip_000671,19,walk,walk,True
trip_000671,20,walk,walk,True
trip_000671,21,walk,walk,True
trip_000671,22,bus,walk,False
trip_000671,23,bus,car,False
trip_000671,24,bus,walk,False
trip_000671,25,bus,car,False
trip_000671,26,bus,walk,False
trip_000671,27,bus,car,False
trip_000671,28,bus,car,False
trip_000671,29,bus,car,False
trip_000671,30,walk,walk,True
trip_000671,31,walk,walk,True
trip_000671,32,walk,walk,True
trip_000671,33,walk,walk,True
trip_000671,34,walk,walk,True
trip_000671,35,walk,walk,True
trip_000671,36,walk,walk,True
trip_000671,37,walk,walk,True
trip_000671,38,walk,walk,True
trip_000671,39,walk,walk,True
trip_000671,40,walk,walk,True
trip_000671,41,walk,walk,True
trip_000671,42,walk,walk,True
trip_000671,43,walk,walk,True
trip_000671,44,walk,walk,True
trip_000671,45,walk,walk,True
trip_000672,0,walk,walk,True
trip_000672,1,walk,walk,True
trip_000672,2,walk,walk,True
trip_000672,3,walk,walk,True
trip_000672,4,walk,walk,True
trip_000672,5,walk,walk,True
trip_000672,6,walk,bike,False
trip_000672,7,walk,walk,True
trip_000672,8,walk,walk,True
trip_000672,9,walk,walk,True
trip_000672,10,walk,walk,True
trip_000672,11,walk,walk,True
trip_000672,12,walk,walk,True
trip_000672,13,walk,walk,True
trip_000672,14,walk,walk,True
trip_000672,15,walk,walk,True
trip_000672,16,walk,walk,True
trip_000672,17,walk,walk,True
trip_000672,18,bus,car,False
trip_000672,19,bus,car,False
trip_000672,20,bus,car,False
trip_000672,21,bus,car,False
trip_000672,22,bus,walk,False
trip_000672,23,bus,walk,False
trip_000672,24,bus,car,False
trip_000672,25,bus,car,False
trip_000672,26,walk,walk,True
trip_000672,27,walk,walk,True
trip_000672,28,walk,walk,True
trip_000672,29,walk,walk,True
trip_000672,30,walk,walk,True
trip_000672,31,walk,walk,True
trip_000672,32,walk,walk,True
trip_000672,33,walk,walk,True
trip_000672,34,walk,walk,True
trip_000672,35,walk,walk,True
trip_000672,36,walk,walk,True
trip_000672,37,walk,walk,True
trip_000672,38,walk,walk,True
trip_000672,39,walk,walk,True
trip_000672,40,walk,walk,True
trip_000672,41,walk,walk,True
trip_000672,42,walk,walk,True
trip_000673,0,walk,walk,True
trip_000673,1,walk,walk,True
trip_000673,2,walk,walk,True
trip_000673,3,walk,walk,True
trip_000673,4,walk,walk,True
trip_000673,5,walk,walk,True
trip_000673,6,walk,walk,True
trip_000673,7,walk,walk,True
trip_000673,8,walk,walk,True
trip_000673,9,walk,walk,True
trip_000673,10,walk,walk,True
trip_000673,11,walk,walk,True
trip_000673,12,walk,walk,True
trip_000673,13,walk,walk,True
trip_000673,14,walk,walk,True
trip_000673,15,walk,walk,True
trip_000673,16,walk,walk,True
trip_000673,17,walk,walk,True
trip_000673,18,bus,walk,False
trip_000673,19,bus,car,False
trip_000673,20,bus,walk,False
trip_000673,21,bus,car,False
trip_000673,22,bus,car,False
trip_000673,23,bus,walk,False
trip_000673,24,bus,car,False
trip_000673,25,walk,walk,True
trip_000673,26,walk,walk,True
trip_000673,27,walk,walk,True
trip_000673,28,walk,walk,True
trip_000673,29,walk,walk,True
trip_000673,30,walk,walk,True
trip_000673,31,walk,walk,True
trip_000673,32,walk,walk,True
trip_000673,33,walk,walk,True
trip_000673,34,walk,walk,True
trip_000673,35,walk,walk,True
trip_000673,36,walk,walk,True
trip_000673,37,walk,walk,True
trip_000673,38,walk,walk,True
trip_000673,39,walk,walk,True
trip_000673,40,walk,walk,True
trip_000673,41,walk,walk,True
trip_000673,42,walk,walk,True
trip_000673,43,walk,walk,True
trip_000674,0,walk,walk,True
trip_000674,1,walk,walk,True
trip_000674,2,walk,walk,True
trip_000674,3,walk,walk,True
trip_000674,4,walk,walk,True
trip_000674,5,walk,walk,True
trip_000674,6,walk,walk,True
trip_000674,7,walk,walk,True
trip_000674,8,walk,walk,True
trip_000674,9,walk,bike,False
trip_000674,10,walk,walk,True
trip_000674,11,walk,walk,True
trip_000674,12,walk,walk,True
trip_000674,13,walk,walk,True
trip_000674,14,walk,walk,True
trip_000674,15,walk,walk,True
trip_000674,16,walk,walk,True
trip_000674,17,rail,car,False
trip_000674,18,rail,car,False
trip_000674,19,rail,car,False
trip_000674,20,rail,car,False
trip_000674,21,rail,car,False
trip_000674,22,rail,car,False
trip_000674,23,walk,walk,True
trip_000674,24,walk,walk,True
trip_000674,25,walk,car,False
trip_000674,26,walk,walk,True
trip_000674,27,walk,walk,True
trip_000674,28,walk,walk,True
trip_000674,29,walk,walk,True
trip_000674,30,walk,walk,True
trip_000674,31,walk,walk,True
trip_000674,32,walk,walk,True
trip_000674,33,walk,walk,True
trip_000674,34,walk,walk,True
trip_000674,35,walk,walk,True
trip_000674,36,walk,walk,True
trip_000674,37,walk,walk,True
trip_000674,38,walk,walk,True
trip_000675,0,walk,walk,True
trip_000675,1,walk,car,False
trip_000675,2,walk,walk,True
trip_000675,3,walk,walk,True
trip_000675,4,walk,walk,True
trip_000675,5,walk,bike,False
trip_000675,6,walk,walk,True
trip_000675,7,walk,walk,True
trip_000675,8,walk,walk,True
trip_000675,9,walk,walk,True
trip_000675,10,walk,walk,True
trip_000675,11,walk,walk,True
trip_000675,12,walk,bike,False
trip_000675,13,walk,walk,True
trip_000675,14,walk,walk,True
trip_000675,15,walk,walk,True
trip_000675,16,walk,car,False
trip_000675,17,walk,walk,True
trip_000675,18,walk,walk,True
trip_000675,19,bus,walk,False
trip_000675,20,bus,car,False
trip_000675,21,bus,walk,False
trip_000675,22,bus,car,False
trip_000675,23,bus,car,False
trip_000675,24,bus,walk,False
trip_000675,25,bus,car,False
trip_000675,26,walk,walk,True
trip_000675,27,walk,walk,True
trip_000675,28,walk,walk,True
trip_000675,29,walk,walk,True
trip_000675,30,walk,car,False
trip_000675,31,walk,walk,True
trip_000675,32,walk,walk,True
trip_000675,33,walk,walk,True
trip_000675,34,walk,walk,True
trip_000675,35,walk,walk,True
trip_000675,36,walk,walk,True
trip_000675,37,walk,walk,True
trip_000675,38,walk,walk,True
trip_000675,39,walk,walk,True
trip_000675,40,walk,walk,True
trip_000675,41,walk,walk,True
trip_000676,0,walk,walk,True
trip_000676,1,walk,walk,True
trip_000676,2,walk,walk,True
trip_000676,3,walk,walk,True
trip_000676,4,walk,walk,True
trip_000676,5,walk,walk,True
trip_000676,6,walk,walk,True
trip_000676,7,walk,walk,True
trip_000676,8,walk,walk,True
trip_000676,9,walk,walk,True
trip_000676,10,walk,walk,True
trip_000676,11,bus,car,False
trip_000676,12,bus,car,False
trip_000676,13,bus,car,False
trip_000676,14,bus,car,False
trip_000676,15,bus,bus,True
trip_000676,16,bus,car,False
trip_000676,17,bus,car,False
trip_000676,18,bus,car,False
trip_000676,19,bus,car,False
trip_000676,20,bus,car,False
trip_000676,21,bus,car,False
trip_000676,22,bus,car,False
trip_000676,23,bus,car,False
trip_000676,24,bus,car,False
trip_000676,25,bus,car,False
trip_000676,26,bus,car,False
trip_000676,27,bus,car,False
trip_000676,28,bus,car,False
trip_000676,29,bus,car,False
trip_000676,30,bus,car,False
trip_000676,31,bus,car,False
trip_000676,32,bus,car,False
trip_000676,33,bus,bus,True
trip_000676,34,bus,car,False
trip_000676,35,bus,car,False
trip_000676,36,bus,car,False
trip_000676,37,bus,car,False
trip_000676,38,bus,car,False
trip_000676,39,bus,car,False
trip_000676,40,bus,car,False
trip_000676,41,bus,car,False
trip_000676,42,bus,car,False
trip_000676,43,bus,car,False
trip_000676,44,bus,car,False
trip_000676,45,bus,car,False
trip_000676,46,bus,car,False
trip_000676,47,bus,car,False
trip_000676,48,bus,car,False
trip_000676,49,bus,car,False
trip_000676,50,bus,bus,True
trip_000676,51,bus,car,False
trip_000676,52,bus,car,False
trip_000676,53,bus,car,False
trip_000676,54,bus,car,False
trip_000676,55,bus,car,False
trip_000676,56,bus,car,False
trip_000676,57,bus,car,False
trip_000676,58,bus,car,False
trip_000676,59,bus,car,False
trip_000676,60,bus,car,False
trip_000676,61,bus,car,False
trip_000676,62,bus,car,False
trip_000676,63,bus,car,False
trip_000676,64,bus,car,False
trip_000676,65,bus,car,False
trip_000676,66,bus,car,False
trip_000676,67,bus,car,False
trip_000676,68,bus,car,False
trip_000676,69,bus,car,False
trip_000676,70,bus,car,False
trip_000676,71,bus,car,False
trip_000676,72,bus,car,False
trip_000676,73,bus,walk,False
trip_000676,74,bus,car,False
trip_000676,75,bus,car,False
trip_000676,76,bus,car,False
trip_000676,77,bus,car,False
trip_000676,78,bus,car,False
trip_000676,79,bus,car,False
trip_000676,80,bus,car,False
trip_000676,81,bus,car,False
trip_000676,82,bus,car,False
trip_000676,83,bus,car,False
trip_000676,84,bus,car,False
trip_000676,85,bus,car,False
trip_000676,86,bus,car,False
trip_000676,87,bus,car,False
trip_000676,88,bus,car,False
trip_000676,89,bus,walk,False
trip_000676,90,bus,bike,False
trip_000676,91,bus,bike,False
trip_000676,92,bus,car,False
trip_000676,93,bus,car,False
trip_000676,94,bus,car,False
trip_000676,95,bus,car,False
trip_000676,96,bus,car,False
trip_000676,97,bus,bike,False
trip_000676,98,bus,bike,False
trip_000676,99,walk,walk,True
trip_000676,100,bus,car,False
trip_000676,101,bus,car,False
trip_000676,102,bus,car,False
trip_000676,103,bus,car,False
trip_000676,104,bus,car,False
trip_000676,105,bus,car,False
trip_000676,106,bus,car,False
trip_000676,107,bus,bike,False
trip_000676,108,bus,bike,False
trip_000676,109,bus,car,False
trip_000676,110,bus,car,False
trip_000676,111,bus,car,False
trip_000676,112,bus,walk,False
trip_000676,113,bus,car,False
trip_000676,114,bus,car,False
trip_000676,115,bus,car,False
trip_000676,116,bus,car,False
trip_000676,117,bus,bike,False
trip_000676,118,bus,car,False
trip_000676,119,bus,car,False
trip_000676,120,bus,car,False
trip_000676,121,bus,bike,False
trip_000676,122,walk,walk,True
trip_000676,123,walk,bike,False
trip_000676,124,walk,walk,True
trip_000676,125,walk,bike,False
trip_000676,126,walk,walk,True
trip_000676,127,walk,walk,True
trip_000676,128,walk,walk,True
trip_000676,129,walk,walk,True
trip_000676,130,walk,bike,False
trip_000677,0,walk,walk,True
trip_000677,1,walk,walk,True
trip_000677,2,walk,walk,True
trip_000677,3,walk,walk,True
trip_000677,4,walk,walk,True
trip_000677,5,walk,walk,True
trip_000677,6,walk,walk,True
trip_000677,7,walk,bike,False
trip_000677,8,walk,walk,True
trip_000677,9,walk,walk,True
trip_000677,10,walk,walk,True
trip_000677,11,walk,walk,True
trip_000677,12,walk,walk,True
trip_000677,13,walk,walk,True
trip_000677,14,walk,walk,True
trip_000677,15,walk,walk,True
trip_000677,16,walk,walk,True
trip_000677,17,bus,walk,False
trip_000677,18,bus,car,False
trip_000677,19,bus,car,False
trip_000677,20,bus,car,False
trip_000677,21,bus,car,False
trip_000677,22,bus,car,False
trip_000677,23,bus,car,False
trip_000677,24,bus,car,False
trip_000677,25,walk,walk,True
trip_000677,26,walk,walk,True
trip_000677,27,walk,walk,True
trip_000677,28,walk,walk,True
trip_000677,29,walk,walk,True
trip_000677,30,walk,walk,True
trip_000677,31,walk,walk,True
trip_000677,32,walk,walk,True
trip_000677,33,walk,walk,True
trip_000677,34,walk,walk,True
trip_000677,35,walk,walk,True
trip_000677,36,walk,walk,True
trip_000677,37,walk,walk,True
trip_000677,38,walk,walk,True
trip_000677,39,walk,walk,True
trip_000678,0,walk,walk,True
trip_000678,1,walk,walk,True
trip_000678,2,walk,walk,True
trip_000678,3,walk,walk,True
trip_000678,4,walk,walk,True
trip_000678,5,walk,walk,True
trip_000678,6,walk,walk,True
trip_000678,7,walk,walk,True
trip_000678,8,walk,walk,True
trip_000678,9,walk,walk,True
trip_000678,10,rail,car,False
trip_000678,11,rail,car,False
trip_000678,12,rail,car,False
trip_000678,13,rail,car,False
trip_000678,14,rail,car,False
trip_000678,15,rail,car,False
trip_000678,16,rail,car,False
trip_000678,17,rail,car,False
trip_000678,18,rail,car,False
trip_000678,19,walk,bike,False
trip_000678,20,walk,car,False
trip_000678,21,walk,walk,True
trip_000678,22,walk,walk,True
trip_000678,23,walk,bike,False
trip_000678,24,walk,walk,True
trip_000678,25,walk,walk,True
trip_000678,26,walk,car,False
trip_000678,27,walk,walk,True
trip_000678,28,walk,walk,True
trip_000678,29,walk,walk,True
trip_000678,30,bus,car,False
trip_000678,31,bus,car,False
trip_000678,32,bus,car,False
trip_000678,33,bus,car,False
trip_000678,34,bus,car,False
trip_000678,35,bus,car,False
trip_000678,36,bus,bus,True
trip_000678,37,bus,car,False
trip_000678,38,bus,car,False
trip_000678,39,bus,car,False
trip_000678,40,bus,car,False
trip_000678,41,bus,car,False
trip_000678,42,bus,car,False
trip_000678,43,bus,car,False
trip_000678,44,bus,car,False
trip_000678,45,bus,car,False
trip_000678,46,walk,walk,True
trip_000678,47,walk,walk,True
trip_000678,48,walk,walk,True
trip_000678,49,walk,bike,False
trip_000678,50,walk,walk,True
trip_000678,51,walk,walk,True
trip_000678,52,walk,walk,True
trip_000678,53,walk,walk,True
trip_000678,54,walk,walk,True
trip_000678,55,walk,walk,True
trip_000678,56,walk,walk,True
trip_000678,57,walk,walk,True
trip_000678,58,walk,walk,True
trip_000678,59,walk,walk,True
trip_000679,0,walk,car,False
trip_000679,1,walk,walk,True
trip_000679,2,walk,walk,True
trip_000679,3,walk,bike,False
trip_000679,4,walk,bike,False
trip_000679,5,walk,walk,True
trip_000679,6,walk,walk,True
trip_000679,7,walk,walk,True
trip_000679,8,walk,walk,True
trip_000679,9,rail,car,False
trip_000679,10,rail,car,False
trip_000679,11,rail,car,False
trip_000679,12,rail,car,False
trip_000679,13,rail,car,False
trip_000679,14,rail,car,False
trip_000679,15,rail,car,False
trip_000679,16,rail,car,False
trip_000679,17,rail,car,False
trip_000679,18,rail,car,False
trip_000679,19,walk,walk,True
trip_000679,20,walk,walk,True
trip_000679,21,walk,walk,True
trip_000679,22,walk,car,False
trip_000679,23,walk,walk,True
trip_000679,24,walk,bike,False
trip_000679,25,walk,walk,True
trip_000679,26,walk,walk,True
trip_000679,27,walk,walk,True
trip_000679,28,walk,walk,True
trip_000679,29,walk,walk,True
trip_000679,30,walk,walk,True
trip_000679,31,walk,walk,True
trip_000679,32,walk,bike,False
trip_000679,33,bus,car,False
trip_000679,34,bus,car,False
trip_000679,35,bus,car,False
trip_000679,36,bus,car,False
trip_000679,37,bus,car,False
trip_000679,38,bus,car,False
trip_000679,39,bus,car,False
trip_000679,40,bus,car,False
trip_000679,41,bus,car,False
trip_000679,42,bus,car,False
trip_000679,43,bus,car,False
trip_000679,44,bus,car,False
trip_000679,45,bus,car,False
trip_000679,46,bus,car,False
trip_000679,47,walk,walk,True
trip_000679,48,walk,walk,True
trip_000679,49,walk,walk,True
trip_000679,50,walk,walk,True
trip_000679,51,walk,walk,True
trip_000679,52,walk,walk,True
trip_000679,53,walk,walk,True
trip_000679,54,walk,walk,True
trip_000679,55,walk,walk,True
trip_000679,56,walk,walk,True
trip_000679,57,walk,walk,True
trip_000679,58,walk,walk,True
trip_000680,0,walk,walk,True
trip_000680,1,walk,walk,True
trip_000680,2,walk,bike,False
trip_000680,3,walk,car,False
trip_000680,4,walk,walk,True
trip_000680,5,walk,car,False
trip_000680,6,walk,walk,True
trip_000680,7,walk,walk,True
trip_000680,8,rail,car,False
trip_000680,9,rail,car,False
trip_000680,10,rail,car,False
trip_000680,11,rail,car,False
trip_000680,12,rail,car,False
trip_000680,13,rail,car,False
trip_000680,14,rail,car,False
trip_000680,15,rail,car,False
trip_000680,16,walk,walk,True
trip_000680,17,walk,walk,True
trip_000680,18,walk,walk,True
trip_000680,19,walk,car,False
trip_000680,20,walk,walk,True
trip_000680,21,walk,walk,True
trip_000680,22,walk,walk,True
trip_000680,23,walk,walk,True
trip_000680,24,walk,walk,True
trip_000680,25,walk,walk,True
trip_000680,26,walk,walk,True
trip_000680,27,walk,walk,True
trip_000680,28,bus,car,False
trip_000680,29,bus,car,False
trip_000680,30,bus,car,False
trip_000680,31,bus,car,False
trip_000680,32,bus,car,False
trip_000680,33,bus,car,False
trip_000680,34,bus,car,False
trip_000680,35,bus,car,False
trip_000680,36,bus,car,False
trip_000680,37,bus,car,False
trip_000680,38,bus,car,False
trip_000680,39,bus,car,False
trip_000680,40,bus,car,False
trip_000680,41,bus,car,False
trip_000680,42,bus,car,False
trip_000680,43,bus,car,False
trip_000680,44,bus,bike,False
trip_000680,45,walk,walk,True
trip_000680,46,walk,car,False
