trip_id,ground_truth,raw_prediction,final_prediction,scenario_category,hard_case_type
trip_000662,walk|bus|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|rail|walk|rail|walk|rail|car|walk|rail,multimodal,
trip_000663,walk|bus|rail|bus|walk,walk|car|bike|bus|bike|car|bike|car|bike|bus|bike|car|bike|car|bike|car|bus|car|bus|car|bus|car|rail|car|bus|car|bus|car|bike|car|bus|bike|car|bus|car|bike|walk,walk|rail|bike|rail|walk,multimodal,
trip_000664,walk|bus|walk,walk|bike|walk|car|bus|car|bus|car|bus|bike|car|bike|car|bike|bus|car|bus|car|bus|car|bike|bus|bike|walk,walk|bike|walk|rail|bike|rail|bike|rail|walk|rail|walk|rail|walk,multimodal,
trip_000665,walk|bike|walk,walk|car|bike|bus|bike|car|bike|car|bus|bike|bus|bike|car|bus|bike|bus|car|bike|bus|car|bike|car|bike|car|bike|car|bike|car|bike|walk|bike|walk|bike|walk|bike|car|walk|bike|walk,walk|rail|walk|rail|walk|rail|walk|bike|walk|rail|walk|rail|car|walk|bike|walk,multimodal,
trip_000666,walk|rail|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|car|bus|rail|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|car|walk|car|walk|car|walk|car|walk|car|walk|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car,multimodal,real_transfer
trip_000667,walk|rail|bus|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|rail|car|bus|rail|walk|car|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|rail,multimodal,
trip_000668,walk|bike|rail|walk,walk|bike|walk|bike|car|bike|car|bus|car|bus|walk,walk|rail|bike|rail|bike|walk|rail|bike|car|rail|walk,multimodal,
trip_000669,walk|bus|rail|bus|walk,walk|bus|car|bus|car|bike|walk|bike|car|bus|car|bus|car|bus|car|bike|car|bus|rail|car|rail|car|bike|bus|bike|bus|car|bus|car|bus|bike|bus|bike|car|bike|car|bus|bike|bus|car|bus|car|bike|car|bike|car|bus|car|bike|walk,walk|rail|walk|bike|car|bus|rail|bus|rail|bus|car|rail|bike|bus|bike|bus|rail|walk,multimodal,
trip_000670,walk|bike|walk,walk|bike|walk|bike|car|bus|car|bus|car|bus|car|bike|bus|car|bike|car|bike|car|bike|bus|bike|bus|bike|bus|car|bike|bus|bike|car|walk|bike|walk|bike|car|bike|walk,walk|bike|walk|bike|car|bus|car|bus|car|bus|car|bike|bus|car|bike|car|bike|car|bike|bus|bike|rail|bus|rail|bike|car|walk|bike|walk|bike|car|bike|walk|rail|walk,multimodal,
trip_000671,walk|car|walk,walk|car|bus|car|bus|car|bus|car|bus|walk|car|bus|walk|car|bus|car|bike|car|bike|bus|car|walk|bike|walk,walk|rail|walk|car|bus|car|rail|bike|bus|car|walk|bike|walk|rail|walk,multimodal,real_transfer
trip_000672,walk|bus|walk,walk|bus|car|bus|car|bus|bike|car|walk|car|bike|car|bus|car|bus|car|bus|bike|bus|bike|walk,walk|bus|car|bus|car|bus|bike|rail|walk|rail|car|rail|walk,multimodal,
trip_000673,walk|bike|rail|walk,walk|car|bike|bus|bike|bus|car|bus|bike|car|bike|walk|bus|car|bus|car|bus|car|walk,walk|rail|bike|bus|bike|bus|car|bus|bike|rail|walk|rail|walk|rail|walk,multimodal,
trip_000674,walk|bike|rail|walk,walk|bike|walk|bike|bus|bike|bus|car|bike|car|bike|walk|bike|car|bike|walk|bike|walk|bike|car|bike|car|bike|bus|bike|car|bike|walk|bike|car|walk|bike|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|bike|walk|bike|walk,walk|rail|walk|rail|walk|bike|rail|walk|bike|car|bike|walk|bike|walk|bike|rail|bike|rail|bike|rail|walk|bike|car|walk|rail|car|rail|walk|bike|walk|rail|walk|rail|walk,multimodal,
trip_000675,walk|rail|bus|walk,walk|bike|car|bike|car|bike|bus|bike|bus|bike|walk,walk|rail|car|bike|rail|walk,multimodal,
trip_000676,walk|bus|rail|bus|walk,walk|car|bus|car|bus|car|bus|car|bus|bike|car|bus|car|bus|car|bus|car|bike|car|bus|car|bus|car|bus|bike|bus|bike|bus|walk,walk|car|bus|rail|bus|rail|car|bus|bike|car|bus|rail|bike|car|rail|walk|rail|walk,multimodal,real_transfer
trip_000677,walk|rail|walk,walk|bus|car|bus|car|bus|car|bus|walk,walk|rail|walk|rail|walk|rail|walk|rail|walk,multimodal,
trip_000678,walk|bike|rail|walk,walk|car|bus|bike|car|bike|car|bike|bus|bike|bus|bike|car|bike|bus|car|bike|bus|car|bike|car|bike|car|bike|car|bike|car|bike|walk|bike|walk|bike|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk,walk|rail|bike|rail|bike|car|bike|walk|bike|rail|walk|bike|rail|walk|rail|walk,multimodal,
trip_000680,walk|bus|walk,walk|bike|walk|car|bus|bike|car|bus|car|bus|car|bike|bus|walk,walk|bike|walk|rail|walk,multimodal,
trip_000681,walk|rail|walk,walk|bus|car|bus|car|bus|car|walk,walk|bus|car|bus|car|rail|walk|rail|walk,multimodal,real_transfer
trip_000682,walk|rail|bus|walk,walk|bike|walk|car|bus|car|bus|car|bus|car|bus|car|bike|bus|car|bus|car|bike|car|bike|bus|bike|car|bus|bike|car|bike|car|bus|car|bus|car|bus|bike|bus|bike|car|bus|bike|bus|car|bike|car|bike|bus|bike|car|bike|walk|bike|bus|car|bike|walk,walk|bike|walk|rail|walk|bike|bus|car|rail|walk,multimodal,
trip_000683,walk|bike|rail|walk,walk|bike|walk|bike|walk|bike|walk|bike|car|bus|car|rail|car|bike|bus|walk,walk|rail|walk|bike|rail|walk|rail|walk|rail|walk|rail|bike|rail|bike|rail|walk,multimodal,
trip_000684,walk|bus|rail|bus|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|rail|car|bus|rail|walk|car|walk|car|walk|car|walk|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|rail|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|rail|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|rail|walk|rail|walk|rail,multimodal,
trip_000685,walk|rail|bus|walk,walk|car|bus|car|bus|bike|bus|car|bus|bike|bus|bike|bus|bike|bus|car|bus|car|bike|bus|car|bike|car|bus|walk,walk|rail|walk|rail|walk|rail|walk|rail|walk|rail|walk|rail|walk,multimodal,
trip_000686,walk|rail|bus|walk,walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bike|bus|bike|car|bus|car|bus|car|bus|car|bus|bike|car|bike|bus|car|walk,walk|rail|walk|rail|walk|rail|walk,multimodal,real_transfer
trip_000688,walk|rail|bus|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|rail|walk|car|walk|car|walk|rail|walk|car|walk|rail|bus|rail|bus|rail|walk|car|walk|car|walk|rail|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|rail|walk|rail,multimodal,
trip_000689,walk|bus|rail|bus|walk,walk|car|bus|car|bike|car|bike|bus|bike|car|bus|bike|car|bus|car|bus|car|bus|car|bus|bike|bus|bike|car|bike|bus|car|bus|bike|bus|car|bike|car|walk,walk|rail|car|rail|walk|rail|walk,multimodal,
trip_000690,walk|rail|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|rail|car|bus|car|bus|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|rail|walk|car|walk|car|walk|car|walk|car|walk|car|rail|walk|car|walk|car|walk|car|walk|car|walk|car|rail|walk|car|walk|car|walk|car|walk|car|rail|walk|rail|walk|rail|walk,multimodal,
trip_000691,walk|rail|bus|walk,walk|bike|car|bus|car|bike|car|bike|bus|bike|walk,walk|rail|walk,multimodal,real_transfer
trip_000692,walk|bus|walk,walk|car|bike|bus|bike|car|bike|car|bike|bus|bike|bus|car|bus|bike|walk,walk|rail|bike|rail|walk,multimodal,
trip_000693,walk|car|walk,walk|bus|car|bus|bike|car|bus|car|bike|car|bus|car|bike|car|walk,walk|rail|car|walk,multimodal,
trip_000694,walk|bike|walk,car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|bus|car|bus|car|walk|car|walk|bus|walk|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car,car|walk|car|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|walk|rail|walk|rail|walk|car|walk|car|walk|car|rail|walk|car|walk|bus|walk|car|bus|rail|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car|walk|car,multimodal,
trip_000695,walk|bike|walk,walk|bike|bus|bike|car|bike|car|bus|car|bike|car|bike|walk|bike|car|bike|car|bike|car|bike|car|bus|bike|car|bus|bike|car|bus|car|bike|car|bike|car|walk|car|bike|car|bike|car|bike|walk|car|bike|walk|bike|walk|bike|walk,walk|rail|walk|bike|car|bike|car|bike|car|bike|car|bus|bike|car|bus|bike|rail|walk|car|bike|car|bike|car|bike|walk|car|bike|walk|bike|rail|walk|bike|walk,multimodal,
trip_000696,walk|bus|rail|bus|walk,walk|bus|car|bus|bike|bus|car|bike|car|bus|bike|car|bike|car|bus|car|bus|car|bus|bike|bus|bike|bus|car|bike|bus|car|bike|car|bike|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|car|bus|bike|car|bus|car|bike|car|bus|car|bus|car|bike|car|bike|bus|car|walk|bike|walk,walk|bus|car|bus|bike|bus|car|bike|car|rail|car|bus|rail|walk|rail|walk|rail|walk|rail|walk,multimodal,real_transfer
trip_000697,walk|bus|walk,walk|bus|car|bus|car|bike|car|bus|car|bike|walk,walk|rail|bike|car|rail|walk,multimodal,
trip_000698,walk|rail|walk,walk|car|bike|car|bus|car|bus|walk,walk|rail|walk|rail|walk|rail|walk|rail|walk,multimodal,
trip_000699,walk|car|walk,walk|bike|bus|car|bus|bike|bus|car|bus|car|bus|bike|bus|bike|walk,walk|rail|car|rail|walk,multimodal,
trip_000700,walk|rail|walk,walk|car|bus|car|bus|car|bus|car|bus|car|walk,walk|rail|walk|car|rail|car|walk,multimodal,
